date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,minus_2_strike,minus_1_strike,atm_strike,plus_1_strike,plus_2_strike,plus_3_strike,minus_2_call_ticker,minus_1_call_ticker,atm_call_ticker,plus_1_call_ticker,plus_2_call_ticker,plus_3_call_ticker,minus_2_call_open,minus_1_call_open,atm_call_open,plus_1_call_open,plus_2_call_open,plus_3_call_open,minus_2_call_high,minus_1_call_high,atm_call_high,plus_1_call_high,plus_2_call_high,plus_3_call_high,minus_2_call_low,minus_1_call_low,atm_call_low,plus_1_call_low,plus_2_call_low,plus_3_call_low,minus_2_call_close,minus_1_call_close,atm_call_close,plus_1_call_close,plus_2_call_close,plus_3_call_close,minus_2_call_volume,minus_1_call_volume,atm_call_volume,plus_1_call_volume,plus_2_call_volume,plus_3_call_volume,minus_2_call_vwap,minus_1_call_vwap,atm_call_vwap,plus_1_call_vwap,plus_2_call_vwap,plus_3_call_vwap,minus_2_put_ticker,minus_1_put_ticker,atm_put_ticker,plus_1_put_ticker,plus_2_put_ticker,plus_3_put_ticker,minus_2_put_open,minus_1_put_open,atm_put_open,plus_1_put_open,plus_2_put_open,plus_3_put_open,minus_2_put_high,minus_1_put_high,atm_put_high,plus_1_put_high,plus_2_put_high,plus_3_put_high,minus_2_put_low,minus_1_put_low,atm_put_low,plus_1_put_low,plus_2_put_low,plus_3_put_low,minus_2_put_close,minus_1_put_close,atm_put_close,plus_1_put_close,plus_2_put_close,plus_3_put_close,minus_2_put_volume,minus_1_put_volume,atm_put_volume,plus_1_put_volume,plus_2_put_volume,plus_3_put_volume,minus_2_put_vwap,minus_1_put_vwap,atm_put_vwap,plus_1_put_vwap,plus_2_put_vwap,plus_3_put_vwap
2025-04-28,551.39,553.55,545.02,550.85,550.64,47602355.0,2025-04-28,549,550,551,552,553,554,O:SPY250428C00549000,O:SPY250428C00550000,O:SPY250428C00551000,O:SPY250428C00552000,O:SPY250428C00553000,O:SPY250428C00554000,3.83,3.07,2.47,1.93,1.47,1.11,5.15,4.35,3.6,2.91,2.27,1.74,0.19,0.11,0.02,0.01,0.01,0.01,1.25,0.33,0.02,0.01,0.01,0.01,235071,369699,268796,334226,295308,180413,0.9624,0.8985,0.9715,0.8666,0.7346,0.5635,O:SPY250428P00549000,O:SPY250428P00550000,O:SPY250428P00551000,O:SPY250428P00552000,O:SPY250428P00553000,O:SPY250428P00554000,1.39,1.68,2.07,2.68,3.08,3.77,4.1,5.05,6.0,6.9,7.8,8.75,0.01,0.02,0.1,0.37,1.0,1.87,0.02,0.14,0.84,1.81,2.8,3.64,230876,296218,168044,76948,27549,8496,1.2247,1.533,1.8268,2.3188,2.8628,3.5591
2025-04-29,548.91,555.45,548.55,554.32,550.85,47775121.0,2025-04-29,549,550,551,552,553,554,O:SPY250429C00549000,O:SPY250429C00550000,O:SPY250429C00551000,O:SPY250429C00552000,O:SPY250429C00553000,O:SPY250429C00554000,2.53,2.04,1.6,1.27,0.94,0.68,6.47,5.52,4.53,3.64,2.79,2.0,2.02,1.71,1.21,0.79,0.48,0.28,5.15,3.97,3.15,2.25,1.36,0.53,32984,130992,226877,417891,431977,403467,3.1798,2.6702,2.0672,1.7026,1.2401,0.9765,O:SPY250429P00549000,O:SPY250429P00550000,O:SPY250429P00551000,O:SPY250429P00552000,O:SPY250429P00553000,O:SPY250429P00554000,2.58,3.11,3.67,4.27,4.84,5.74,2.74,3.3,3.97,4.28,5.21,5.74,0.01,0.01,0.01,0.01,0.03,0.1,0.01,0.01,0.01,0.02,0.04,0.18,202054,383417,290856,336743,321043,202708,0.9214,1.0002,1.1344,1.2134,1.2707,0.8314
2025-04-30,547.57,556.52,541.52,554.54,554.32,93094138.0,2025-04-30,552,553,554,555,556,557,O:SPY250430C00552000,O:SPY250430C00553000,O:SPY250430C00554000,O:SPY250430C00555000,O:SPY250430C00556000,O:SPY250430C00557000,1.19,1.02,0.79,0.62,0.44,0.35,5.38,3.79,3.35,2.54,1.63,1.0,0.27,0.21,0.13,0.08,0.05,0.03,4.33,3.39,2.4,1.51,0.75,0.35,247281,162880,144854,188111,67956,99235,0.9507,0.6848,0.5031,0.4135,0.3113,0.1573,O:SPY250430P00552000,O:SPY250430P00553000,O:SPY250430P00554000,O:SPY250430P00555000,O:SPY250430P00556000,O:SPY250430P00557000,5.59,6.53,7.1,8.13,9.27,9.64,10.66,11.58,12.5,13.5,14.3,15.4,0.02,0.04,0.06,0.08,0.28,0.57,0.03,0.05,0.1,0.2,0.49,1.1,43917,19252,23452,23285,6514,3218,1.7026,2.4172,1.9376,3.5265,2.6545,4.5544
2025-05-01,560.37,564.0699,557.86,558.47,554.54,63171646.0,2025-05-01,553,554,555,556,557,558,O:SPY250501C00553000,O:SPY250501C00554000,O:SPY250501C00555000,O:SPY250501C00556000,O:SPY250501C00557000,O:SPY250501C00558000,7.8,7.13,6.31,5.72,4.87,4.1,11.13,10.1,9.14,8.17,7.25,6.34,3.5,2.4,1.65,0.91,0.44,0.19,3.9,3.06,2.18,1.29,0.71,0.34,3017,5270,6911,8211,21328,25523,8.0062,7.1535,6.4894,5.2517,5.004,3.2623,O:SPY250501P00553000,O:SPY250501P00554000,O:SPY250501P00555000,O:SPY250501P00556000,O:SPY250501P00557000,O:SPY250501P00558000,0.68,0.84,1.01,1.35,1.44,1.69,0.91,1.23,1.44,1.6,1.92,2.3,0.02,0.02,0.03,0.04,0.06,0.09,0.06,0.1,0.23,0.43,0.86,1.43,57453,80523,191097,104496,141154,186705,0.3247,0.3598,0.4565,0.5767,0.7464,0.9314
2025-05-02,564.73,568.38,562.38,566.76,558.47,60717270.0,2025-05-02,556,557,558,559,560,561,O:SPY250502C00556000,O:SPY250502C00557000,O:SPY250502C00558000,O:SPY250502C00559000,O:SPY250502C00560000,O:SPY250502C00561000,9.19,8.24,7.34,6.42,5.4,4.76,12.2,11.15,10.38,9.38,8.44,7.35,7.1,6.49,5.4,4.4,3.67,2.97,11.16,10.25,9.21,8.03,7.1,5.95,2529,2764,6471,9051,18789,8183,10.0545,8.9331,7.4338,6.423,6.1374,5.0021,O:SPY250502P00556000,O:SPY250502P00557000,O:SPY250502P00558000,O:SPY250502P00559000,O:SPY250502P00560000,O:SPY250502P00561000,0.34,0.41,0.53,0.68,0.82,1.08,0.5,0.62,0.8,1.03,1.28,1.61,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,26009,49631,71403,66378,240358,110063,0.2123,0.2323,0.3471,0.3848,0.4087,0.5545
2025-05-05,562.57,566.65,561.7,563.51,566.76,38608147.0,2025-05-05,565,566,567,568,569,570,O:SPY250505C00565000,O:SPY250505C00566000,O:SPY250505C00567000,O:SPY250505C00568000,O:SPY250505C00569000,O:SPY250505C00570000,1.06,0.74,0.53,0.35,0.25,0.15,1.8,1.0,0.6,0.39,0.25,0.21,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,545321,481175,332934,168012,96842,124995,1.048,0.6399,0.3514,0.1747,0.1066,0.0828,O:SPY250505P00565000,O:SPY250505P00566000,O:SPY250505P00567000,O:SPY250505P00568000,O:SPY250505P00569000,O:SPY250505P00570000,3.41,4.36,3.07,5.68,7.32,7.5,3.9,4.7,5.55,6.46,7.42,8.37,0.16,0.34,0.78,1.53,2.5,3.45,2.04,3.05,4.13,4.85,6.05,7.1,383003,202332,48895,14781,2461,5422,0.8688,1.0716,1.9386,3.2878,4.3002,5.8177
2025-05-06,557.93,563.3476,556.96,558.8,563.51,48264708.0,2025-05-06,562,563,564,565,566,567,O:SPY250506C00562000,O:SPY250506C00563000,O:SPY250506C00564000,O:SPY250506C00565000,O:SPY250506C00566000,O:SPY250506C00567000,0.54,0.37,0.23,0.16,0.11,0.08,2.12,1.53,1.03,0.68,0.45,0.28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,453180,292584,211306,154522,67026,65056,0.6629,0.4423,0.2793,0.1679,0.1073,0.0766,O:SPY250506P00562000,O:SPY250506P00563000,O:SPY250506P00564000,O:SPY250506P00565000,O:SPY250506P00566000,O:SPY250506P00567000,4.65,5.4,6.27,7.49,8.23,9.14,5.32,6.25,7.15,8.11,9.07,10.01,0.77,1.19,1.68,2.4,3.1,4.09,3.26,4.27,5.19,6.25,7.14,8.07,64880,27960,11897,9133,2391,1437,1.9621,2.8909,3.9253,5.18,6.0727,7.0927
2025-05-07,560.15,563.82,556.04,561.15,558.8,55733229.0,2025-05-07,557,558,559,560,561,562,O:SPY250507C00557000,O:SPY250507C00558000,O:SPY250507C00559000,O:SPY250507C00560000,O:SPY250507C00561000,O:SPY250507C00562000,4.7,3.99,3.25,2.84,2.33,1.89,5.92,5.03,4.11,3.35,2.71,2.17,1.27,0.7,0.36,0.16,0.07,0.02,4.09,3.23,2.24,1.47,0.47,0.05,42662,81559,139949,400701,324681,300256,2.9156,2.3278,2.0493,1.7721,1.563,1.1706,O:SPY250507P00557000,O:SPY250507P00558000,O:SPY250507P00559000,O:SPY250507P00560000,O:SPY250507P00561000,O:SPY250507P00562000,1.53,1.85,2.21,2.66,3.13,3.79,2.74,3.31,3.96,4.71,5.5,6.21,0.01,0.01,0.01,0.01,0.03,0.18,0.01,0.01,0.01,0.01,0.1,0.6,198804,253096,236393,277807,151669,69094,1.1016,1.3204,1.6665,1.8976,2.1878,2.6286
2025-05-08,565.24,570.31,561.7,565.06,561.15,65130787.0,2025-05-08,559,560,561,562,563,564,O:SPY250508C00559000,O:SPY250508C00560000,O:SPY250508C00561000,O:SPY250508C00562000,O:SPY250508C00563000,O:SPY250508C00564000,6.89,6.05,5.22,4.56,3.71,3.06,11.34,10.32,9.25,8.35,7.29,6.4,4.0,3.28,2.65,2.1,1.63,0.77,6.42,4.94,3.75,3.02,2.0,1.1,3618,13061,15344,36755,73816,173290,6.4664,6.0346,4.2099,3.3703,2.693,2.3699,O:SPY250508P00559000,O:SPY250508P00560000,O:SPY250508P00561000,O:SPY250508P00562000,O:SPY250508P00563000,O:SPY250508P00564000,0.65,0.73,1.0,1.25,1.55,1.88,1.23,1.54,1.93,2.38,2.92,3.5,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.03,81795,169523,118559,171242,208372,213357,0.4208,0.5835,0.7754,1.0053,1.2488,1.3782
2025-05-09,566.48,567.5,562.7637,564.34,565.06,37603427.0,2025-05-09,563,564,565,566,567,568,O:SPY250509C00563000,O:SPY250509C00564000,O:SPY250509C00565000,O:SPY250509C00566000,O:SPY250509C00567000,O:SPY250509C00568000,4.34,3.62,2.87,2.24,1.7,1.29,4.93,4.1,3.31,2.62,2.02,1.49,1.0,0.21,0.01,0.01,0.01,0.01,1.28,0.45,0.01,0.01,0.01,0.01,71490,311920,491754,387340,397613,217360,2.0569,1.4131,1.0008,0.7642,0.6914,0.4821,O:SPY250509P00563000,O:SPY250509P00564000,O:SPY250509P00565000,O:SPY250509P00566000,O:SPY250509P00567000,O:SPY250509P00568000,0.76,0.99,1.31,1.68,2.08,2.64,1.98,2.51,3.15,3.85,4.6,5.5,0.01,0.01,0.37,0.83,1.41,1.91,0.01,0.01,0.59,1.69,2.64,3.48,329830,423574,347771,172752,72903,18389,0.7545,0.9475,1.3085,1.6566,2.0932,2.9262
2025-05-12,581.47,583.0,577.04,582.99,564.34,78993570.0,2025-05-12,562,563,564,565,566,567,O:SPY250512C00562000,O:SPY250512C00563000,O:SPY250512C00564000,O:SPY250512C00565000,O:SPY250512C00566000,O:SPY250512C00567000,19.21,18.26,17.51,16.68,15.4,14.43,20.92,20.54,19.25,18.6,17.31,16.35,15.7,14.27,13.25,12.37,11.2,10.44,20.92,20.28,19.25,17.9,16.95,16.07,1328,769,2673,7314,4871,4939,17.8765,16.9934,15.818,14.6856,13.8501,12.8511,O:SPY250512P00562000,O:SPY250512P00563000,O:SPY250512P00564000,O:SPY250512P00565000,O:SPY250512P00566000,O:SPY250512P00567000,0.02,0.04,0.04,0.05,0.05,0.07,0.05,0.06,0.08,0.1,0.11,0.14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5739,3582,10133,25083,13723,11376,0.0309,0.038,0.0408,0.0392,0.0558,0.0654
2025-05-13,583.41,589.08,582.84,586.84,582.99,67947225.0,2025-05-13,581,582,583,584,585,586,O:SPY250513C00581000,O:SPY250513C00582000,O:SPY250513C00583000,O:SPY250513C00584000,O:SPY250513C00585000,O:SPY250513C00586000,3.27,2.62,1.92,1.46,0.99,0.69,8.03,7.09,6.09,5.13,4.19,3.2,2.83,2.17,1.61,1.15,0.8,0.54,5.79,4.68,3.64,2.67,1.66,0.79,6631,15720,37232,93210,180540,184462,5.3586,4.3221,3.0728,2.187,1.8088,1.5309,O:SPY250513P00581000,O:SPY250513P00582000,O:SPY250513P00583000,O:SPY250513P00584000,O:SPY250513P00585000,O:SPY250513P00586000,0.81,1.12,1.44,1.99,2.68,3.41,1.0,1.34,1.78,2.32,2.97,3.72,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.03,0.03,0.05,91099,127671,196016,240786,325986,328310,0.2671,0.3611,0.4441,0.5443,0.5759,0.6864
2025-05-14,587.81,588.98,585.535,587.59,586.84,66283531.0,2025-05-14,585,586,587,588,589,590,O:SPY250514C00585000,O:SPY250514C00586000,O:SPY250514C00587000,O:SPY250514C00588000,O:SPY250514C00589000,O:SPY250514C00590000,3.53,2.81,2.12,1.53,1.06,0.71,4.42,3.58,2.82,2.14,1.54,1.08,1.46,0.82,0.31,0.02,0.01,0.01,2.5,1.45,0.52,0.03,0.01,0.01,38764,148730,445422,659898,434220,406743,2.4975,1.6686,1.0943,0.7784,0.5604,0.3482,O:SPY250514P00585000,O:SPY250514P00586000,O:SPY250514P00587000,O:SPY250514P00588000,O:SPY250514P00589000,O:SPY250514P00590000,0.71,0.94,1.3,1.68,2.2,2.63,1.16,1.86,2.03,2.73,3.59,4.5,0.01,0.01,0.02,0.4,1.05,1.83,0.01,0.01,0.02,0.45,1.45,2.54,351655,460871,561351,330085,71015,25071,0.5028,0.6755,0.928,1.345,1.9321,2.8735
2025-05-15,585.56,590.97,585.0969,590.46,587.59,71268145.0,2025-05-15,586,587,588,589,590,591,O:SPY250515C00586000,O:SPY250515C00587000,O:SPY250515C00588000,O:SPY250515C00589000,O:SPY250515C00590000,O:SPY250515C00591000,1.43,0.99,0.7,0.43,0.3,0.18,5.05,4.1,3.15,2.3,1.56,1.02,0.96,0.59,0.34,0.19,0.07,0.01,4.33,3.33,2.56,1.37,0.42,0.03,224169,271775,291466,376476,614367,345805,1.689,1.1974,1.1078,0.941,0.634,0.3781,O:SPY250515P00586000,O:SPY250515P00587000,O:SPY250515P00588000,O:SPY250515P00589000,O:SPY250515P00590000,O:SPY250515P00591000,1.78,2.41,3.0,3.8,4.61,5.48,2.04,2.66,3.39,4.2,5.08,6.0,0.01,0.01,0.01,0.01,0.04,0.43,0.01,0.01,0.01,0.01,0.09,0.7,315621,292848,387051,434724,323653,79077,0.7641,0.6386,0.5665,0.6932,1.0157,1.4599
2025-05-16,591.25,594.5,589.28,594.2,590.46,76052101.0,2025-05-16,588,589,590,591,592,593,O:SPY250516C00588000,O:SPY250516C00589000,O:SPY250516C00590000,O:SPY250516C00591000,O:SPY250516C00592000,O:SPY250516C00593000,3.69,3.15,2.38,1.8,1.3,0.9,6.46,5.5,4.5,3.52,2.51,1.55,2.16,1.53,1.02,0.63,0.38,0.21,6.05,4.93,4.03,3.05,2.02,1.08,21578,39400,174106,387069,487130,464003,3.6564,2.6453,1.9478,1.3376,0.9577,0.6539,O:SPY250516P00588000,O:SPY250516P00589000,O:SPY250516P00590000,O:SPY250516P00591000,O:SPY250516P00592000,O:SPY250516P00593000,0.63,0.88,1.17,1.53,2.08,2.66,0.86,1.24,1.73,2.35,3.07,3.91,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,164798,248725,427755,325592,292774,289599,0.36,0.5114,0.7297,0.8319,0.5919,0.6291
2025-05-19,588.1,595.54,588.1,594.85,594.2,68168509.0,2025-05-19,592,593,594,595,596,597,O:SPY250519C00592000,O:SPY250519C00593000,O:SPY250519C00594000,O:SPY250519C00595000,O:SPY250519C00596000,O:SPY250519C00597000,0.51,0.33,0.21,0.1,0.06,0.04,3.65,2.75,1.91,1.2,0.67,0.34,0.46,0.28,0.1,0.01,0.01,0.01,2.0,0.99,0.21,0.01,0.01,0.01,297593,395412,572427,536955,244363,119473,1.6336,1.1244,0.7103,0.4265,0.2666,0.1237,O:SPY250519P00592000,O:SPY250519P00593000,O:SPY250519P00594000,O:SPY250519P00595000,O:SPY250519P00596000,O:SPY250519P00597000,4.23,4.89,5.52,6.68,7.43,9.19,4.26,4.94,5.81,6.81,7.65,9.19,0.01,0.01,0.02,0.13,0.81,1.77,0.01,0.02,0.1,0.99,2.08,2.75,303993,357834,299190,171331,35947,7856,0.8567,0.8078,0.7554,1.1723,1.7991,3.2097
2025-05-20,593.09,594.05,589.6,592.85,594.85,60614492.0,2025-05-20,593,594,595,596,597,598,O:SPY250520C00593000,O:SPY250520C00594000,O:SPY250520C00595000,O:SPY250520C00596000,O:SPY250520C00597000,O:SPY250520C00598000,1.57,1.11,0.73,0.46,0.25,0.14,1.84,1.3,0.87,0.56,0.34,0.2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,634379,625656,367956,243652,108676,54067,0.8992,0.6098,0.3881,0.2357,0.1407,0.0847,O:SPY250520P00593000,O:SPY250520P00594000,O:SPY250520P00595000,O:SPY250520P00596000,O:SPY250520P00597000,O:SPY250520P00598000,1.49,1.94,2.57,3.25,4.07,5.1,3.43,4.4,5.3,6.37,7.3,8.22,0.29,0.95,1.57,2.39,3.24,4.11,0.98,1.95,2.85,3.65,4.55,5.92,379444,145753,25490,13415,4326,2975,1.125,1.6182,2.508,3.3073,4.2091,5.1584
2025-05-21,588.44,592.58,581.82,582.86,592.85,95197657.0,2025-05-21,591,592,593,594,595,596,O:SPY250521C00591000,O:SPY250521C00592000,O:SPY250521C00593000,O:SPY250521C00594000,O:SPY250521C00595000,O:SPY250521C00596000,0.72,0.49,0.31,0.19,0.12,0.08,1.98,1.28,0.8,0.47,0.31,0.17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,406025,488491,336841,144814,140146,60995,0.8741,0.6826,0.3801,0.2179,0.1155,0.0737,O:SPY250521P00591000,O:SPY250521P00592000,O:SPY250521P00593000,O:SPY250521P00594000,O:SPY250521P00595000,O:SPY250521P00596000,3.22,3.96,4.88,5.7,6.55,7.4,8.95,9.94,11.03,12.13,12.8,14.04,0.41,0.7,1.16,1.8,2.62,3.54,8.76,9.75,10.67,11.76,12.15,13.17,212420,151706,49097,11227,8173,3198,1.2824,1.5195,2.4326,4.3301,5.2532,6.9092
2025-05-22,582.66,586.62,581.405,583.09,582.86,70860417.0,2025-05-22,581,582,583,584,585,586,O:SPY250522C00581000,O:SPY250522C00582000,O:SPY250522C00583000,O:SPY250522C00584000,O:SPY250522C00585000,O:SPY250522C00586000,3.08,2.45,1.9,1.43,1.06,0.75,5.55,4.63,3.65,2.64,1.83,1.32,1.7,0.78,0.18,0.02,0.01,0.01,2.08,1.09,0.29,0.02,0.01,0.01,22634,90669,283155,402760,483871,441662,3.1346,2.3589,1.8103,1.379,0.9906,0.6305,O:SPY250522P00581000,O:SPY250522P00582000,O:SPY250522P00583000,O:SPY250522P00584000,O:SPY250522P00585000,O:SPY250522P00586000,1.43,1.85,2.28,2.82,3.42,4.13,2.05,2.51,3.04,3.65,4.34,5.09,0.01,0.01,0.01,0.03,0.11,0.32,0.02,0.03,0.19,0.89,1.89,2.81,189154,378967,378180,317727,286713,123028,0.7706,0.9367,1.0255,1.0387,1.0031,1.1578
2025-05-23,575.98,581.8101,575.6,579.11,583.09,76029046.0,2025-05-23,581,582,583,584,585,586,O:SPY250523C00581000,O:SPY250523C00582000,O:SPY250523C00583000,O:SPY250523C00584000,O:SPY250523C00585000,O:SPY250523C00586000,0.89,0.67,0.48,0.34,0.26,0.17,1.44,0.93,0.67,0.48,0.34,0.24,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,300949,254246,167759,116607,104962,54520,0.8027,0.4934,0.2926,0.1765,0.1227,0.0814,O:SPY250523P00581000,O:SPY250523P00582000,O:SPY250523P00583000,O:SPY250523P00584000,O:SPY250523P00585000,O:SPY250523P00586000,5.9,6.69,7.56,8.38,9.28,8.24,6.23,6.99,7.86,8.58,9.44,10.37,0.61,1.05,1.65,2.47,3.33,4.31,2.26,3.6,4.28,5.48,6.37,7.45,176471,51768,22788,10232,13554,9005,1.3452,2.4766,4.281,5.5529,6.3112,7.4068
2025-05-27,586.07,591.31,578.43,591.15,579.11,72588475.0,2025-05-27,577,578,579,580,581,582,O:SPY250527C00577000,O:SPY250527C00578000,O:SPY250527C00579000,O:SPY250527C00580000,O:SPY250527C00581000,O:SPY250527C00582000,9.35,8.22,7.18,6.45,3.95,4.64,14.04,13.65,12.47,11.47,10.6,9.43,7.69,6.7,5.74,4.9,3.95,3.27,13.7,13.65,12.44,11.45,10.6,9.43,656,1463,3920,7329,3083,9025,10.211,9.6307,7.6232,7.6921,6.2475,5.4553,O:SPY250527P00577000,O:SPY250527P00578000,O:SPY250527P00579000,O:SPY250527P00580000,O:SPY250527P00581000,O:SPY250527P00582000,0.13,0.18,0.25,0.3,0.41,0.56,0.18,0.25,0.35,0.49,0.65,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,16876,23289,22107,53583,38073,51175,0.0544,0.0665,0.0958,0.1321,0.2083,0.2569
2025-05-28,591.56,592.7688,586.985,587.73,591.15,68445512.0,2025-05-28,589,590,591,592,593,594,O:SPY250528C00589000,O:SPY250528C00590000,O:SPY250528C00591000,O:SPY250528C00592000,O:SPY250528C00593000,O:SPY250528C00594000,3.57,2.85,2.23,1.71,1.27,0.91,4.38,3.66,2.93,2.3,1.76,1.3,0.27,0.11,0.05,0.03,0.01,0.01,0.45,0.21,0.09,0.03,0.01,0.01,163981,458079,369961,310399,236996,145645,1.7052,1.3032,1.015,0.8854,0.6034,0.4271,O:SPY250528P00589000,O:SPY250528P00590000,O:SPY250528P00591000,O:SPY250528P00592000,O:SPY250528P00593000,O:SPY250528P00594000,0.96,1.27,1.65,2.14,2.69,3.28,2.33,3.17,4.14,5.0,6.0,6.98,0.44,0.76,1.19,1.55,2.01,2.57,1.64,2.45,3.2,4.16,5.14,6.12,336960,292543,141889,49447,14566,5120,1.0982,1.4665,1.9216,2.3592,3.0251,3.9792
2025-05-29,593.06,593.2,586.07,590.05,587.73,70073758.0,2025-05-29,586,587,588,589,590,591,O:SPY250529C00586000,O:SPY250529C00587000,O:SPY250529C00588000,O:SPY250529C00589000,O:SPY250529C00590000,O:SPY250529C00591000,7.41,6.43,5.59,4.95,3.94,3.26,7.5,6.59,5.69,5.23,4.15,3.38,1.94,1.36,0.82,0.39,0.04,0.01,3.26,2.41,1.47,0.52,0.05,0.01,21933,49095,116968,293383,526113,375175,3.701,2.3726,1.7169,1.2582,1.0165,0.8494,O:SPY250529P00586000,O:SPY250529P00587000,O:SPY250529P00588000,O:SPY250529P00589000,O:SPY250529P00590000,O:SPY250529P00591000,0.34,0.42,0.56,0.78,0.99,1.32,1.86,2.35,2.96,3.63,4.42,5.19,0.01,0.01,0.01,0.04,0.21,0.8,0.02,0.01,0.01,0.07,0.58,1.53,157289,231367,351147,359316,295641,121964,0.4827,0.6502,0.8048,1.1108,1.5953,2.0825
2025-05-30,588.93,591.1299,583.235,589.39,590.05,90601242.0,2025-05-30,588,589,590,591,592,593,O:SPY250530C00588000,O:SPY250530C00589000,O:SPY250530C00590000,O:SPY250530C00591000,O:SPY250530C00592000,O:SPY250530C00593000,2.53,1.94,1.53,1.1,0.79,0.55,3.41,2.65,1.98,1.41,1.01,0.71,0.3,0.2,0.05,0.01,0.01,0.01,1.61,0.68,0.16,0.02,0.01,0.01,290582,368971,442120,260737,225226,138665,1.3396,1.1556,0.7598,0.5494,0.3653,0.2171,O:SPY250530P00588000,O:SPY250530P00589000,O:SPY250530P00590000,O:SPY250530P00591000,O:SPY250530P00592000,O:SPY250530P00593000,1.62,2.05,2.6,3.15,3.79,4.73,5.05,5.91,6.9,7.56,8.38,9.4,0.01,0.09,0.24,0.61,1.23,2.31,0.03,0.13,0.52,1.48,2.44,3.73,307486,200150,127439,33791,14095,6585,1.3307,1.4288,1.8201,2.242,3.4702,4.7096
2025-06-02,587.76,592.79,585.06,592.71,589.39,61630502.0,2025-06-02,587,588,589,590,591,592,O:SPY250602C00587000,O:SPY250602C00588000,O:SPY250602C00589000,O:SPY250602C00590000,O:SPY250602C00591000,O:SPY250602C00592000,2.45,1.8,1.25,0.87,0.56,0.39,6.15,5.22,4.23,3.22,2.59,1.6,0.95,0.64,0.42,0.26,0.16,0.08,6.07,5.22,4.23,3.05,2.08,1.03,93539,174121,263539,445764,337102,324278,2.0695,1.6411,1.2963,0.906,0.6035,0.3686,O:SPY250602P00587000,O:SPY250602P00588000,O:SPY250602P00589000,O:SPY250602P00590000,O:SPY250602P00591000,O:SPY250602P00592000,1.46,1.01,2.38,3.0,3.6,4.33,2.85,3.55,4.33,5.1,6.01,6.88,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.58,0.02,0.01,198647,289632,294702,258160,143370,142327,0.709,0.7513,0.8045,0.7537,0.656,0.7127
2025-06-03,592.34,597.08,591.85,596.09,592.71,63606204.0,2025-06-03,591,592,593,594,595,596,O:SPY250603C00591000,O:SPY250603C00592000,O:SPY250603C00593000,O:SPY250603C00594000,O:SPY250603C00595000,O:SPY250603C00596000,2.37,1.71,1.16,0.76,0.46,0.23,6.4,5.12,4.13,3.17,2.25,1.4,1.85,1.28,0.81,0.49,0.28,0.04,4.13,3.2,2.36,1.55,0.92,0.5,38995,86162,227289,301397,456568,489753,3.8138,2.5633,1.5273,1.2279,0.8749,0.605,O:SPY250603P00591000,O:SPY250603P00592000,O:SPY250603P00593000,O:SPY250603P00594000,O:SPY250603P00595000,O:SPY250603P00596000,0.9,1.25,1.71,2.33,3.04,3.75,1.06,1.46,1.95,2.62,3.4,4.26,0.01,0.01,0.01,0.01,0.02,0.09,0.15,0.23,0.36,0.59,0.95,1.5,133681,269621,306425,281527,389258,322200,0.3914,0.4757,0.4953,0.4813,0.5238,0.6918
2025-06-04,596.96,597.95,595.49,595.93,596.09,57314199.0,2025-06-04,594,595,596,597,598,599,O:SPY250604C00594000,O:SPY250604C00595000,O:SPY250604C00596000,O:SPY250604C00597000,O:SPY250604C00598000,O:SPY250604C00599000,3.42,2.67,1.99,1.43,0.92,0.55,4.23,3.4,2.6,1.89,1.3,0.83,1.78,0.74,0.09,0.01,0.01,0.01,2.0,0.95,0.11,0.01,0.01,0.01,15319,53604,179165,512761,590921,250751,3.4563,2.3941,1.3605,0.9521,0.5776,0.3322,O:SPY250604P00594000,O:SPY250604P00595000,O:SPY250604P00596000,O:SPY250604P00597000,O:SPY250604P00598000,O:SPY250604P00599000,0.54,0.74,1.0,1.45,2.0,2.64,0.88,1.22,1.67,2.25,2.94,3.77,0.01,0.02,0.06,0.29,0.68,1.33,0.01,0.03,0.17,1.05,1.97,3.05,174026,323564,434026,517518,204240,21947,0.2561,0.41,0.6069,0.9041,1.3155,2.0975
