date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,atm_strike,atm_call_ticker,atm_call_open,atm_call_high,atm_call_low,atm_call_close,atm_call_volume,atm_call_vwap,atm_put_ticker,atm_put_open,atm_put_high,atm_put_low,atm_put_close,atm_put_volume,atm_put_vwap,plus_1_strike,plus_1_call_ticker,plus_1_call_open,plus_1_call_high,plus_1_call_low,plus_1_call_close,plus_1_call_volume,plus_1_call_vwap,plus_1_put_ticker,plus_1_put_open,plus_1_put_high,plus_1_put_low,plus_1_put_close,plus_1_put_volume,plus_1_put_vwap,plus_2_strike,plus_2_call_ticker,plus_2_call_open,plus_2_call_high,plus_2_call_low,plus_2_call_close,plus_2_call_volume,plus_2_call_vwap,plus_2_put_ticker,plus_2_put_open,plus_2_put_high,plus_2_put_low,plus_2_put_close,plus_2_put_volume,plus_2_put_vwap,plus_3_strike,plus_3_call_ticker,plus_3_call_open,plus_3_call_high,plus_3_call_low,plus_3_call_close,plus_3_call_volume,plus_3_call_vwap,plus_3_put_ticker,plus_3_put_open,plus_3_put_high,plus_3_put_low,plus_3_put_close,plus_3_put_volume,plus_3_put_vwap,minus_1_strike,minus_1_call_ticker,minus_1_call_open,minus_1_call_high,minus_1_call_low,minus_1_call_close,minus_1_call_volume,minus_1_call_vwap,minus_1_put_ticker,minus_1_put_open,minus_1_put_high,minus_1_put_low,minus_1_put_close,minus_1_put_volume,minus_1_put_vwap,minus_2_strike,minus_2_call_ticker,minus_2_call_open,minus_2_call_high,minus_2_call_low,minus_2_call_close,minus_2_call_volume,minus_2_call_vwap,minus_2_put_ticker,minus_2_put_open,minus_2_put_high,minus_2_put_low,minus_2_put_close,minus_2_put_volume,minus_2_put_vwap
2025-04-28,551.39,553.55,545.02,550.85,550.64,47602355.0,2025-04-28,551,O:SPY250428C00551000,2.47,3.6,0.02,0.02,268796,0.9715,O:SPY250428P00551000,2.07,6.0,0.1,0.84,168044,1.8268,552,O:SPY250428C00552000,1.93,2.91,0.01,0.01,334226,0.8666,O:SPY250428P00552000,2.68,6.9,0.37,1.81,76948,2.3188,553,O:SPY250428C00553000,1.47,2.27,0.01,0.01,295308,0.7346,O:SPY250428P00553000,3.08,7.8,1.0,2.8,27549,2.8628,554,O:SPY250428C00554000,1.11,1.74,0.01,0.01,180413,0.5635,O:SPY250428P00554000,3.77,8.75,1.87,3.64,8496,3.5591,550,O:SPY250428C00550000,3.07,4.35,0.11,0.33,369699,0.8985,O:SPY250428P00550000,1.68,5.05,0.02,0.14,296218,1.533,549,O:SPY250428C00549000,3.83,5.15,0.19,1.25,235071,0.9624,O:SPY250428P00549000,1.39,4.1,0.01,0.02,230876,1.2247
2025-04-29,548.91,555.45,548.55,554.32,550.85,47775121.0,2025-04-29,551,O:SPY250429C00551000,1.6,4.53,1.21,3.15,226877,2.0672,O:SPY250429P00551000,3.67,3.97,0.01,0.01,290856,1.1344,552,O:SPY250429C00552000,1.27,3.64,0.79,2.25,417891,1.7026,O:SPY250429P00552000,4.27,4.28,0.01,0.02,336743,1.2134,553,O:SPY250429C00553000,0.94,2.79,0.48,1.36,431977,1.2401,O:SPY250429P00553000,4.84,5.21,0.03,0.04,321043,1.2707,554,O:SPY250429C00554000,0.68,2.0,0.28,0.53,403467,0.9765,O:SPY250429P00554000,5.74,5.74,0.1,0.18,202708,0.8314,550,O:SPY250429C00550000,2.04,5.52,1.71,3.97,130992,2.6702,O:SPY250429P00550000,3.11,3.3,0.01,0.01,383417,1.0002,549,O:SPY250429C00549000,2.53,6.47,2.02,5.15,32984,3.1798,O:SPY250429P00549000,2.58,2.74,0.01,0.01,202054,0.9214
2025-04-30,547.57,556.52,541.52,554.54,554.32,93094138.0,2025-04-30,554,O:SPY250430C00554000,0.79,3.35,0.13,2.4,144854,0.5031,O:SPY250430P00554000,7.1,12.5,0.06,0.1,23452,1.9376,555,O:SPY250430C00555000,0.62,2.54,0.08,1.51,188111,0.4135,O:SPY250430P00555000,8.13,13.5,0.08,0.2,23285,3.5265,556,O:SPY250430C00556000,0.44,1.63,0.05,0.75,67956,0.3113,O:SPY250430P00556000,9.27,14.3,0.28,0.49,6514,2.6545,557,O:SPY250430C00557000,0.35,1.0,0.03,0.35,99235,0.1573,O:SPY250430P00557000,9.64,15.4,0.57,1.1,3218,4.5544,553,O:SPY250430C00553000,1.02,3.79,0.21,3.39,162880,0.6848,O:SPY250430P00553000,6.53,11.58,0.04,0.05,19252,2.4172,552,O:SPY250430C00552000,1.19,5.38,0.27,4.33,247281,0.9507,O:SPY250430P00552000,5.59,10.66,0.02,0.03,43917,1.7026
2025-05-01,560.37,564.0699,557.86,558.47,554.54,63171646.0,2025-05-01,555,O:SPY250501C00555000,6.31,9.14,1.65,2.18,6911,6.4894,O:SPY250501P00555000,1.01,1.44,0.03,0.23,191097,0.4565,556,O:SPY250501C00556000,5.72,8.17,0.91,1.29,8211,5.2517,O:SPY250501P00556000,1.35,1.6,0.04,0.43,104496,0.5767,557,O:SPY250501C00557000,4.87,7.25,0.44,0.71,21328,5.004,O:SPY250501P00557000,1.44,1.92,0.06,0.86,141154,0.7464,558,O:SPY250501C00558000,4.1,6.34,0.19,0.34,25523,3.2623,O:SPY250501P00558000,1.69,2.3,0.09,1.43,186705,0.9314,554,O:SPY250501C00554000,7.13,10.1,2.4,3.06,5270,7.1535,O:SPY250501P00554000,0.84,1.23,0.02,0.1,80523,0.3598,553,O:SPY250501C00553000,7.8,11.13,3.5,3.9,3017,8.0062,O:SPY250501P00553000,0.68,0.91,0.02,0.06,57453,0.3247
2025-05-02,564.73,568.38,562.38,566.76,558.47,60717270.0,2025-05-02,558,O:SPY250502C00558000,7.34,10.38,5.4,9.21,6471,7.4338,O:SPY250502P00558000,0.53,0.8,0.01,0.01,71403,0.3471,559,O:SPY250502C00559000,6.42,9.38,4.4,8.03,9051,6.423,O:SPY250502P00559000,0.68,1.03,0.01,0.01,66378,0.3848,560,O:SPY250502C00560000,5.4,8.44,3.67,7.1,18789,6.1374,O:SPY250502P00560000,0.82,1.28,0.01,0.01,240358,0.4087,561,O:SPY250502C00561000,4.76,7.35,2.97,5.95,8183,5.0021,O:SPY250502P00561000,1.08,1.61,0.01,0.01,110063,0.5545,557,O:SPY250502C00557000,8.24,11.15,6.49,10.25,2764,8.9331,O:SPY250502P00557000,0.41,0.62,0.01,0.01,49631,0.2323,556,O:SPY250502C00556000,9.19,12.2,7.1,11.16,2529,10.0545,O:SPY250502P00556000,0.34,0.5,0.01,0.01,26009,0.2123
2025-05-05,562.57,566.65,561.7,563.51,566.76,38608147.0,2025-05-05,567,O:SPY250505C00567000,0.53,0.6,0.01,0.01,332934,0.3514,O:SPY250505P00567000,3.07,5.55,0.78,4.13,48895,1.9386,568,O:SPY250505C00568000,0.35,0.39,0.01,0.01,168012,0.1747,O:SPY250505P00568000,5.68,6.46,1.53,4.85,14781,3.2878,569,O:SPY250505C00569000,0.25,0.25,0.01,0.01,96842,0.1066,O:SPY250505P00569000,7.32,7.42,2.5,6.05,2461,4.3002,570,O:SPY250505C00570000,0.15,0.21,0.01,0.01,124995,0.0828,O:SPY250505P00570000,7.5,8.37,3.45,7.1,5422,5.8177,566,O:SPY250505C00566000,0.74,1.0,0.01,0.01,481175,0.6399,O:SPY250505P00566000,4.36,4.7,0.34,3.05,202332,1.0716,565,O:SPY250505C00565000,1.06,1.8,0.01,0.01,545321,1.048,O:SPY250505P00565000,3.41,3.9,0.16,2.04,383003,0.8688
2025-05-06,557.93,563.3476,556.96,558.8,563.51,48264708.0,2025-05-06,564,O:SPY250506C00564000,0.23,1.03,0.01,0.01,211306,0.2793,O:SPY250506P00564000,6.27,7.15,1.68,5.19,11897,3.9253,565,O:SPY250506C00565000,0.16,0.68,0.01,0.01,154522,0.1679,O:SPY250506P00565000,7.49,8.11,2.4,6.25,9133,5.18,566,O:SPY250506C00566000,0.11,0.45,0.01,0.01,67026,0.1073,O:SPY250506P00566000,8.23,9.07,3.1,7.14,2391,6.0727,567,O:SPY250506C00567000,0.08,0.28,0.01,0.01,65056,0.0766,O:SPY250506P00567000,9.14,10.01,4.09,8.07,1437,7.0927,563,O:SPY250506C00563000,0.37,1.53,0.01,0.01,292584,0.4423,O:SPY250506P00563000,5.4,6.25,1.19,4.27,27960,2.8909,562,O:SPY250506C00562000,0.54,2.12,0.01,0.01,453180,0.6629,O:SPY250506P00562000,4.65,5.32,0.77,3.26,64880,1.9621
2025-05-07,560.15,563.82,556.04,561.15,558.8,55733229.0,2025-05-07,559,O:SPY250507C00559000,3.25,4.11,0.36,2.24,139949,2.0493,O:SPY250507P00559000,2.21,3.96,0.01,0.01,236393,1.6665,560,O:SPY250507C00560000,2.84,3.35,0.16,1.47,400701,1.7721,O:SPY250507P00560000,2.66,4.71,0.01,0.01,277807,1.8976,561,O:SPY250507C00561000,2.33,2.71,0.07,0.47,324681,1.563,O:SPY250507P00561000,3.13,5.5,0.03,0.1,151669,2.1878,562,O:SPY250507C00562000,1.89,2.17,0.02,0.05,300256,1.1706,O:SPY250507P00562000,3.79,6.21,0.18,0.6,69094,2.6286,558,O:SPY250507C00558000,3.99,5.03,0.7,3.23,81559,2.3278,O:SPY250507P00558000,1.85,3.31,0.01,0.01,253096,1.3204,557,O:SPY250507C00557000,4.7,5.92,1.27,4.09,42662,2.9156,O:SPY250507P00557000,1.53,2.74,0.01,0.01,198804,1.1016
2025-05-08,565.24,570.31,561.7,565.06,561.15,65130787.0,2025-05-08,561,O:SPY250508C00561000,5.22,9.25,2.65,3.75,15344,4.2099,O:SPY250508P00561000,1.0,1.93,0.01,0.02,118559,0.7754,562,O:SPY250508C00562000,4.56,8.35,2.1,3.02,36755,3.3703,O:SPY250508P00562000,1.25,2.38,0.01,0.01,171242,1.0053,563,O:SPY250508C00563000,3.71,7.29,1.63,2.0,73816,2.693,O:SPY250508P00563000,1.55,2.92,0.01,0.01,208372,1.2488,564,O:SPY250508C00564000,3.06,6.4,0.77,1.1,173290,2.3699,O:SPY250508P00564000,1.88,3.5,0.02,0.03,213357,1.3782,560,O:SPY250508C00560000,6.05,10.32,3.28,4.94,13061,6.0346,O:SPY250508P00560000,0.73,1.54,0.01,0.01,169523,0.5835,559,O:SPY250508C00559000,6.89,11.34,4.0,6.42,3618,6.4664,O:SPY250508P00559000,0.65,1.23,0.01,0.01,81795,0.4208
2025-05-09,566.48,567.5,562.7637,564.34,565.06,37603427.0,2025-05-09,565,O:SPY250509C00565000,2.87,3.31,0.01,0.01,491754,1.0008,O:SPY250509P00565000,1.31,3.15,0.37,0.59,347771,1.3085,566,O:SPY250509C00566000,2.24,2.62,0.01,0.01,387340,0.7642,O:SPY250509P00566000,1.68,3.85,0.83,1.69,172752,1.6566,567,O:SPY250509C00567000,1.7,2.02,0.01,0.01,397613,0.6914,O:SPY250509P00567000,2.08,4.6,1.41,2.64,72903,2.0932,568,O:SPY250509C00568000,1.29,1.49,0.01,0.01,217360,0.4821,O:SPY250509P00568000,2.64,5.5,1.91,3.48,18389,2.9262,564,O:SPY250509C00564000,3.62,4.1,0.21,0.45,311920,1.4131,O:SPY250509P00564000,0.99,2.51,0.01,0.01,423574,0.9475,563,O:SPY250509C00563000,4.34,4.93,1.0,1.28,71490,2.0569,O:SPY250509P00563000,0.76,1.98,0.01,0.01,329830,0.7545
2025-05-12,581.47,583.0,577.04,582.99,564.34,78993570.0,2025-05-12,564,O:SPY250512C00564000,17.51,19.25,13.25,19.25,2673,15.818,O:SPY250512P00564000,0.04,0.08,0.01,0.01,10133,0.0408,565,O:SPY250512C00565000,16.68,18.6,12.37,17.9,7314,14.6856,O:SPY250512P00565000,0.05,0.1,0.01,0.01,25083,0.0392,566,O:SPY250512C00566000,15.4,17.31,11.2,16.95,4871,13.8501,O:SPY250512P00566000,0.05,0.11,0.01,0.01,13723,0.0558,567,O:SPY250512C00567000,14.43,16.35,10.44,16.07,4939,12.8511,O:SPY250512P00567000,0.07,0.14,0.01,0.01,11376,0.0654,563,O:SPY250512C00563000,18.26,20.54,14.27,20.28,769,16.9934,O:SPY250512P00563000,0.04,0.06,0.01,0.01,3582,0.038,562,O:SPY250512C00562000,19.21,20.92,15.7,20.92,1328,17.8765,O:SPY250512P00562000,0.02,0.05,0.01,0.01,5739,0.0309
2025-05-13,583.41,589.08,582.84,586.84,582.99,67947225.0,2025-05-13,583,O:SPY250513C00583000,1.92,6.09,1.61,3.64,37232,3.0728,O:SPY250513P00583000,1.44,1.78,0.01,0.04,196016,0.4441,584,O:SPY250513C00584000,1.46,5.13,1.15,2.67,93210,2.187,O:SPY250513P00584000,1.99,2.32,0.01,0.03,240786,0.5443,585,O:SPY250513C00585000,0.99,4.19,0.8,1.66,180540,1.8088,O:SPY250513P00585000,2.68,2.97,0.01,0.03,325986,0.5759,586,O:SPY250513C00586000,0.69,3.2,0.54,0.79,184462,1.5309,O:SPY250513P00586000,3.41,3.72,0.02,0.05,328310,0.6864,582,O:SPY250513C00582000,2.62,7.09,2.17,4.68,15720,4.3221,O:SPY250513P00582000,1.12,1.34,0.01,0.02,127671,0.3611,581,O:SPY250513C00581000,3.27,8.03,2.83,5.79,6631,5.3586,O:SPY250513P00581000,0.81,1.0,0.01,0.02,91099,0.2671
2025-05-14,587.81,588.98,585.535,587.59,586.84,66283531.0,2025-05-14,587,O:SPY250514C00587000,2.12,2.82,0.31,0.52,445422,1.0943,O:SPY250514P00587000,1.3,2.03,0.02,0.02,561351,0.928,588,O:SPY250514C00588000,1.53,2.14,0.02,0.03,659898,0.7784,O:SPY250514P00588000,1.68,2.73,0.4,0.45,330085,1.345,589,O:SPY250514C00589000,1.06,1.54,0.01,0.01,434220,0.5604,O:SPY250514P00589000,2.2,3.59,1.05,1.45,71015,1.9321,590,O:SPY250514C00590000,0.71,1.08,0.01,0.01,406743,0.3482,O:SPY250514P00590000,2.63,4.5,1.83,2.54,25071,2.8735,586,O:SPY250514C00586000,2.81,3.58,0.82,1.45,148730,1.6686,O:SPY250514P00586000,0.94,1.86,0.01,0.01,460871,0.6755,585,O:SPY250514C00585000,3.53,4.42,1.46,2.5,38764,2.4975,O:SPY250514P00585000,0.71,1.16,0.01,0.01,351655,0.5028
2025-05-15,585.56,590.97,585.0969,590.46,587.59,71268145.0,2025-05-15,588,O:SPY250515C00588000,0.7,3.15,0.34,2.56,291466,1.1078,O:SPY250515P00588000,3.0,3.39,0.01,0.01,387051,0.5665,589,O:SPY250515C00589000,0.43,2.3,0.19,1.37,376476,0.941,O:SPY250515P00589000,3.8,4.2,0.01,0.01,434724,0.6932,590,O:SPY250515C00590000,0.3,1.56,0.07,0.42,614367,0.634,O:SPY250515P00590000,4.61,5.08,0.04,0.09,323653,1.0157,591,O:SPY250515C00591000,0.18,1.02,0.01,0.03,345805,0.3781,O:SPY250515P00591000,5.48,6.0,0.43,0.7,79077,1.4599,587,O:SPY250515C00587000,0.99,4.1,0.59,3.33,271775,1.1974,O:SPY250515P00587000,2.41,2.66,0.01,0.01,292848,0.6386,586,O:SPY250515C00586000,1.43,5.05,0.96,4.33,224169,1.689,O:SPY250515P00586000,1.78,2.04,0.01,0.01,315621,0.7641
2025-05-16,591.25,594.5,589.28,594.2,590.46,76052101.0,2025-05-16,590,O:SPY250516C00590000,2.38,4.5,1.02,4.03,174106,1.9478,O:SPY250516P00590000,1.17,1.73,0.01,0.02,427755,0.7297,591,O:SPY250516C00591000,1.8,3.52,0.63,3.05,387069,1.3376,O:SPY250516P00591000,1.53,2.35,0.01,0.01,325592,0.8319,592,O:SPY250516C00592000,1.3,2.51,0.38,2.02,487130,0.9577,O:SPY250516P00592000,2.08,3.07,0.01,0.01,292774,0.5919,593,O:SPY250516C00593000,0.9,1.55,0.21,1.08,464003,0.6539,O:SPY250516P00593000,2.66,3.91,0.02,0.02,289599,0.6291,589,O:SPY250516C00589000,3.15,5.5,1.53,4.93,39400,2.6453,O:SPY250516P00589000,0.88,1.24,0.01,0.01,248725,0.5114,588,O:SPY250516C00588000,3.69,6.46,2.16,6.05,21578,3.6564,O:SPY250516P00588000,0.63,0.86,0.01,0.01,164798,0.36
2025-05-19,588.1,595.54,588.1,594.85,594.2,68168509.0,2025-05-19,594,O:SPY250519C00594000,0.21,1.91,0.1,0.21,572427,0.7103,O:SPY250519P00594000,5.52,5.81,0.02,0.1,299190,0.7554,595,O:SPY250519C00595000,0.1,1.2,0.01,0.01,536955,0.4265,O:SPY250519P00595000,6.68,6.81,0.13,0.99,171331,1.1723,596,O:SPY250519C00596000,0.06,0.67,0.01,0.01,244363,0.2666,O:SPY250519P00596000,7.43,7.65,0.81,2.08,35947,1.7991,597,O:SPY250519C00597000,0.04,0.34,0.01,0.01,119473,0.1237,O:SPY250519P00597000,9.19,9.19,1.77,2.75,7856,3.2097,593,O:SPY250519C00593000,0.33,2.75,0.28,0.99,395412,1.1244,O:SPY250519P00593000,4.89,4.94,0.01,0.02,357834,0.8078,592,O:SPY250519C00592000,0.51,3.65,0.46,2.0,297593,1.6336,O:SPY250519P00592000,4.23,4.26,0.01,0.01,303993,0.8567
2025-05-20,593.09,594.05,589.6,592.85,594.85,60614492.0,2025-05-20,595,O:SPY250520C00595000,0.73,0.87,0.01,0.01,367956,0.3881,O:SPY250520P00595000,2.57,5.3,1.57,2.85,25490,2.508,596,O:SPY250520C00596000,0.46,0.56,0.01,0.01,243652,0.2357,O:SPY250520P00596000,3.25,6.37,2.39,3.65,13415,3.3073,597,O:SPY250520C00597000,0.25,0.34,0.01,0.01,108676,0.1407,O:SPY250520P00597000,4.07,7.3,3.24,4.55,4326,4.2091,598,O:SPY250520C00598000,0.14,0.2,0.01,0.01,54067,0.0847,O:SPY250520P00598000,5.1,8.22,4.11,5.92,2975,5.1584,594,O:SPY250520C00594000,1.11,1.3,0.01,0.01,625656,0.6098,O:SPY250520P00594000,1.94,4.4,0.95,1.95,145753,1.6182,593,O:SPY250520C00593000,1.57,1.84,0.01,0.01,634379,0.8992,O:SPY250520P00593000,1.49,3.43,0.29,0.98,379444,1.125
2025-05-21,588.44,592.58,581.82,582.86,592.85,95197657.0,2025-05-21,593,O:SPY250521C00593000,0.31,0.8,0.01,0.01,336841,0.3801,O:SPY250521P00593000,4.88,11.03,1.16,10.67,49097,2.4326,594,O:SPY250521C00594000,0.19,0.47,0.01,0.01,144814,0.2179,O:SPY250521P00594000,5.7,12.13,1.8,11.76,11227,4.3301,595,O:SPY250521C00595000,0.12,0.31,0.01,0.01,140146,0.1155,O:SPY250521P00595000,6.55,12.8,2.62,12.15,8173,5.2532,596,O:SPY250521C00596000,0.08,0.17,0.01,0.01,60995,0.0737,O:SPY250521P00596000,7.4,14.04,3.54,13.17,3198,6.9092,592,O:SPY250521C00592000,0.49,1.28,0.01,0.01,488491,0.6826,O:SPY250521P00592000,3.96,9.94,0.7,9.75,151706,1.5195,591,O:SPY250521C00591000,0.72,1.98,0.01,0.01,406025,0.8741,O:SPY250521P00591000,3.22,8.95,0.41,8.76,212420,1.2824
2025-05-22,582.66,586.62,581.405,583.09,582.86,70860417.0,2025-05-22,583,O:SPY250522C00583000,1.9,3.65,0.18,0.29,283155,1.8103,O:SPY250522P00583000,2.28,3.04,0.01,0.19,378180,1.0255,584,O:SPY250522C00584000,1.43,2.64,0.02,0.02,402760,1.379,O:SPY250522P00584000,2.82,3.65,0.03,0.89,317727,1.0387,585,O:SPY250522C00585000,1.06,1.83,0.01,0.01,483871,0.9906,O:SPY250522P00585000,3.42,4.34,0.11,1.89,286713,1.0031,586,O:SPY250522C00586000,0.75,1.32,0.01,0.01,441662,0.6305,O:SPY250522P00586000,4.13,5.09,0.32,2.81,123028,1.1578,582,O:SPY250522C00582000,2.45,4.63,0.78,1.09,90669,2.3589,O:SPY250522P00582000,1.85,2.51,0.01,0.03,378967,0.9367,581,O:SPY250522C00581000,3.08,5.55,1.7,2.08,22634,3.1346,O:SPY250522P00581000,1.43,2.05,0.01,0.02,189154,0.7706
2025-05-23,575.98,581.8101,575.6,579.11,583.09,76029046.0,2025-05-23,583,O:SPY250523C00583000,0.48,0.67,0.01,0.01,167759,0.2926,O:SPY250523P00583000,7.56,7.86,1.65,4.28,22788,4.281,584,O:SPY250523C00584000,0.34,0.48,0.01,0.01,116607,0.1765,O:SPY250523P00584000,8.38,8.58,2.47,5.48,10232,5.5529,585,O:SPY250523C00585000,0.26,0.34,0.01,0.01,104962,0.1227,O:SPY250523P00585000,9.28,9.44,3.33,6.37,13554,6.3112,586,O:SPY250523C00586000,0.17,0.24,0.01,0.01,54520,0.0814,O:SPY250523P00586000,8.24,10.37,4.31,7.45,9005,7.4068,582,O:SPY250523C00582000,0.67,0.93,0.01,0.01,254246,0.4934,O:SPY250523P00582000,6.69,6.99,1.05,3.6,51768,2.4766,581,O:SPY250523C00581000,0.89,1.44,0.01,0.01,300949,0.8027,O:SPY250523P00581000,5.9,6.23,0.61,2.26,176471,1.3452
2025-05-27,586.07,591.31,578.43,591.15,579.11,72588475.0,2025-05-27,579,O:SPY250527C00579000,7.18,12.47,5.74,12.44,3920,7.6232,O:SPY250527P00579000,0.25,0.35,0.01,0.01,22107,0.0958,580,O:SPY250527C00580000,6.45,11.47,4.9,11.45,7329,7.6921,O:SPY250527P00580000,0.3,0.49,0.01,0.01,53583,0.1321,581,O:SPY250527C00581000,3.95,10.6,3.95,10.6,3083,6.2475,O:SPY250527P00581000,0.41,0.65,0.01,0.01,38073,0.2083,582,O:SPY250527C00582000,4.64,9.43,3.27,9.43,9025,5.4553,O:SPY250527P00582000,0.56,0.9,0.01,0.01,51175,0.2569,578,O:SPY250527C00578000,8.22,13.65,6.7,13.65,1463,9.6307,O:SPY250527P00578000,0.18,0.25,0.01,0.01,23289,0.0665,577,O:SPY250527C00577000,9.35,14.04,7.69,13.7,656,10.211,O:SPY250527P00577000,0.13,0.18,0.01,0.01,16876,0.0544
2025-05-28,591.56,592.7688,586.985,587.73,591.15,68445512.0,2025-05-28,591,O:SPY250528C00591000,2.23,2.93,0.05,0.09,369961,1.015,O:SPY250528P00591000,1.65,4.14,1.19,3.2,141889,1.9216,592,O:SPY250528C00592000,1.71,2.3,0.03,0.03,310399,0.8854,O:SPY250528P00592000,2.14,5.0,1.55,4.16,49447,2.3592,593,O:SPY250528C00593000,1.27,1.76,0.01,0.01,236996,0.6034,O:SPY250528P00593000,2.69,6.0,2.01,5.14,14566,3.0251,594,O:SPY250528C00594000,0.91,1.3,0.01,0.01,145645,0.4271,O:SPY250528P00594000,3.28,6.98,2.57,6.12,5120,3.9792,590,O:SPY250528C00590000,2.85,3.66,0.11,0.21,458079,1.3032,O:SPY250528P00590000,1.27,3.17,0.76,2.45,292543,1.4665,589,O:SPY250528C00589000,3.57,4.38,0.27,0.45,163981,1.7052,O:SPY250528P00589000,0.96,2.33,0.44,1.64,336960,1.0982
2025-05-29,593.06,593.2,586.07,590.05,587.73,70073758.0,2025-05-29,588,O:SPY250529C00588000,5.59,5.69,0.82,1.47,116968,1.7169,O:SPY250529P00588000,0.56,2.96,0.01,0.01,351147,0.8048,589,O:SPY250529C00589000,4.95,5.23,0.39,0.52,293383,1.2582,O:SPY250529P00589000,0.78,3.63,0.04,0.07,359316,1.1108,590,O:SPY250529C00590000,3.94,4.15,0.04,0.05,526113,1.0165,O:SPY250529P00590000,0.99,4.42,0.21,0.58,295641,1.5953,591,O:SPY250529C00591000,3.26,3.38,0.01,0.01,375175,0.8494,O:SPY250529P00591000,1.32,5.19,0.8,1.53,121964,2.0825,587,O:SPY250529C00587000,6.43,6.59,1.36,2.41,49095,2.3726,O:SPY250529P00587000,0.42,2.35,0.01,0.01,231367,0.6502,586,O:SPY250529C00586000,7.41,7.5,1.94,3.26,21933,3.701,O:SPY250529P00586000,0.34,1.86,0.01,0.02,157289,0.4827
2025-05-30,588.93,591.1299,583.235,589.39,590.05,90601242.0,2025-05-30,590,O:SPY250530C00590000,1.53,1.98,0.05,0.16,442120,0.7598,O:SPY250530P00590000,2.6,6.9,0.24,0.52,127439,1.8201,591,O:SPY250530C00591000,1.1,1.41,0.01,0.02,260737,0.5494,O:SPY250530P00591000,3.15,7.56,0.61,1.48,33791,2.242,592,O:SPY250530C00592000,0.79,1.01,0.01,0.01,225226,0.3653,O:SPY250530P00592000,3.79,8.38,1.23,2.44,14095,3.4702,593,O:SPY250530C00593000,0.55,0.71,0.01,0.01,138665,0.2171,O:SPY250530P00593000,4.73,9.4,2.31,3.73,6585,4.7096,589,O:SPY250530C00589000,1.94,2.65,0.2,0.68,368971,1.1556,O:SPY250530P00589000,2.05,5.91,0.09,0.13,200150,1.4288,588,O:SPY250530C00588000,2.53,3.41,0.3,1.61,290582,1.3396,O:SPY250530P00588000,1.62,5.05,0.01,0.03,307486,1.3307
2025-06-02,587.76,592.79,585.06,592.71,589.39,61630502.0,2025-06-02,589,O:SPY250602C00589000,1.25,4.23,0.42,4.23,263539,1.2963,O:SPY250602P00589000,2.38,4.33,0.01,0.01,294702,0.8045,590,O:SPY250602C00590000,0.87,3.22,0.26,3.05,445764,0.906,O:SPY250602P00590000,3.0,5.1,0.01,1.58,258160,0.7537,591,O:SPY250602C00591000,0.56,2.59,0.16,2.08,337102,0.6035,O:SPY250602P00591000,3.6,6.01,0.01,0.02,143370,0.656,592,O:SPY250602C00592000,0.39,1.6,0.08,1.03,324278,0.3686,O:SPY250602P00592000,4.33,6.88,0.01,0.01,142327,0.7127,588,O:SPY250602C00588000,1.8,5.22,0.64,5.22,174121,1.6411,O:SPY250602P00588000,1.01,3.55,0.01,0.01,289632,0.7513,587,O:SPY250602C00587000,2.45,6.15,0.95,6.07,93539,2.0695,O:SPY250602P00587000,1.46,2.85,0.01,0.01,198647,0.709
2025-06-03,592.34,597.08,591.85,596.09,592.71,63606204.0,2025-06-03,593,O:SPY250603C00593000,1.16,4.13,0.81,2.36,227289,1.5273,O:SPY250603P00593000,1.71,1.95,0.01,0.36,306425,0.4953,594,O:SPY250603C00594000,0.76,3.17,0.49,1.55,301397,1.2279,O:SPY250603P00594000,2.33,2.62,0.01,0.59,281527,0.4813,595,O:SPY250603C00595000,0.46,2.25,0.28,0.92,456568,0.8749,O:SPY250603P00595000,3.04,3.4,0.02,0.95,389258,0.5238,596,O:SPY250603C00596000,0.23,1.4,0.04,0.5,489753,0.605,O:SPY250603P00596000,3.75,4.26,0.09,1.5,322200,0.6918,592,O:SPY250603C00592000,1.71,5.12,1.28,3.2,86162,2.5633,O:SPY250603P00592000,1.25,1.46,0.01,0.23,269621,0.4757,591,O:SPY250603C00591000,2.37,6.4,1.85,4.13,38995,3.8138,O:SPY250603P00591000,0.9,1.06,0.01,0.15,133681,0.3914
2025-06-04,596.96,597.95,595.49,595.93,596.09,57314199.0,2025-06-04,596,O:SPY250604C00596000,1.99,2.6,0.09,0.11,179165,1.3605,O:SPY250604P00596000,1.0,1.67,0.06,0.17,434026,0.6069,597,O:SPY250604C00597000,1.43,1.89,0.01,0.01,512761,0.9521,O:SPY250604P00597000,1.45,2.25,0.29,1.05,517518,0.9041,598,O:SPY250604C00598000,0.92,1.3,0.01,0.01,590921,0.5776,O:SPY250604P00598000,2.0,2.94,0.68,1.97,204240,1.3155,599,O:SPY250604C00599000,0.55,0.83,0.01,0.01,250751,0.3322,O:SPY250604P00599000,2.64,3.77,1.33,3.05,21947,2.0975,595,O:SPY250604C00595000,2.67,3.4,0.74,0.95,53604,2.3941,O:SPY250604P00595000,0.74,1.22,0.02,0.03,323564,0.41,594,O:SPY250604C00594000,3.42,4.23,1.78,2.0,15319,3.4563,O:SPY250604P00594000,0.54,0.88,0.01,0.01,174026,0.2561
