date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,minus_3_strike,minus_2_strike,minus_1_strike,atm_strike,plus_1_strike,plus_2_strike,plus_3_strike,plus_4_strike,plus_5_strike,minus_3_call_ticker,minus_2_call_ticker,minus_1_call_ticker,atm_call_ticker,plus_1_call_ticker,plus_2_call_ticker,plus_3_call_ticker,plus_4_call_ticker,plus_5_call_ticker,minus_3_call_open,minus_2_call_open,minus_1_call_open,atm_call_open,plus_1_call_open,plus_2_call_open,plus_3_call_open,plus_4_call_open,plus_5_call_open,minus_3_call_high,minus_2_call_high,minus_1_call_high,atm_call_high,plus_1_call_high,plus_2_call_high,plus_3_call_high,plus_4_call_high,plus_5_call_high,minus_3_call_low,minus_2_call_low,minus_1_call_low,atm_call_low,plus_1_call_low,plus_2_call_low,plus_3_call_low,plus_4_call_low,plus_5_call_low,minus_3_call_close,minus_2_call_close,minus_1_call_close,atm_call_close,plus_1_call_close,plus_2_call_close,plus_3_call_close,plus_4_call_close,plus_5_call_close,minus_3_call_volume,minus_2_call_volume,minus_1_call_volume,atm_call_volume,plus_1_call_volume,plus_2_call_volume,plus_3_call_volume,plus_4_call_volume,plus_5_call_volume,minus_3_call_vwap,minus_2_call_vwap,minus_1_call_vwap,atm_call_vwap,plus_1_call_vwap,plus_2_call_vwap,plus_3_call_vwap,plus_4_call_vwap,plus_5_call_vwap,minus_3_call_prev_open,minus_2_call_prev_open,minus_1_call_prev_open,atm_call_prev_open,plus_1_call_prev_open,plus_2_call_prev_open,plus_3_call_prev_open,plus_4_call_prev_open,plus_5_call_prev_open,minus_3_call_prev_close,minus_2_call_prev_close,minus_1_call_prev_close,atm_call_prev_close,plus_1_call_prev_close,plus_2_call_prev_close,plus_3_call_prev_close,plus_4_call_prev_close,plus_5_call_prev_close,minus_3_call_prev_volume,minus_2_call_prev_volume,minus_1_call_prev_volume,atm_call_prev_volume,plus_1_call_prev_volume,plus_2_call_prev_volume,plus_3_call_prev_volume,plus_4_call_prev_volume,plus_5_call_prev_volume,minus_3_call_prev_vwap,minus_2_call_prev_vwap,minus_1_call_prev_vwap,atm_call_prev_vwap,plus_1_call_prev_vwap,plus_2_call_prev_vwap,plus_3_call_prev_vwap,plus_4_call_prev_vwap,plus_5_call_prev_vwap,minus_3_put_ticker,minus_2_put_ticker,minus_1_put_ticker,atm_put_ticker,plus_1_put_ticker,plus_2_put_ticker,plus_3_put_ticker,plus_4_put_ticker,plus_5_put_ticker,minus_3_put_open,minus_2_put_open,minus_1_put_open,atm_put_open,plus_1_put_open,plus_2_put_open,plus_3_put_open,plus_4_put_open,plus_5_put_open,minus_3_put_high,minus_2_put_high,minus_1_put_high,atm_put_high,plus_1_put_high,plus_2_put_high,plus_3_put_high,plus_4_put_high,plus_5_put_high,minus_3_put_low,minus_2_put_low,minus_1_put_low,atm_put_low,plus_1_put_low,plus_2_put_low,plus_3_put_low,plus_4_put_low,plus_5_put_low,minus_3_put_close,minus_2_put_close,minus_1_put_close,atm_put_close,plus_1_put_close,plus_2_put_close,plus_3_put_close,plus_4_put_close,plus_5_put_close,minus_3_put_volume,minus_2_put_volume,minus_1_put_volume,atm_put_volume,plus_1_put_volume,plus_2_put_volume,plus_3_put_volume,plus_4_put_volume,plus_5_put_volume,minus_3_put_vwap,minus_2_put_vwap,minus_1_put_vwap,atm_put_vwap,plus_1_put_vwap,plus_2_put_vwap,plus_3_put_vwap,plus_4_put_vwap,plus_5_put_vwap,minus_3_put_prev_open,minus_2_put_prev_open,minus_1_put_prev_open,atm_put_prev_open,plus_1_put_prev_open,plus_2_put_prev_open,plus_3_put_prev_open,plus_4_put_prev_open,plus_5_put_prev_open,minus_3_put_prev_close,minus_2_put_prev_close,minus_1_put_prev_close,atm_put_prev_close,plus_1_put_prev_close,plus_2_put_prev_close,plus_3_put_prev_close,plus_4_put_prev_close,plus_5_put_prev_close,minus_3_put_prev_volume,minus_2_put_prev_volume,minus_1_put_prev_volume,atm_put_prev_volume,plus_1_put_prev_volume,plus_2_put_prev_volume,plus_3_put_prev_volume,plus_4_put_prev_volume,plus_5_put_prev_volume,minus_3_put_prev_vwap,minus_2_put_prev_vwap,minus_1_put_prev_vwap,atm_put_prev_vwap,plus_1_put_prev_vwap,plus_2_put_prev_vwap,plus_3_put_prev_vwap,plus_4_put_prev_vwap,plus_5_put_prev_vwap
2023-09-19,442.68,443.29,439.94,442.71,443.63,66514648.0,2023-09-19,438,440,442,444,446,448,450,452,454,O:SPY230919C00438000,O:SPY230919C00440000,O:SPY230919C00442000,O:SPY230919C00444000,O:SPY230919C00446000,O:SPY230919C00448000,O:SPY230919C00450000,O:SPY230919C00452000,O:SPY230919C00454000,4.61,2.84,1.34,0.38,0.05,0.01,0.01,0.01,0.01,5.13,3.27,1.6,0.47,0.06,0.02,0.02,0.01,0.01,2.07,0.56,0.06,0.01,0.01,0.01,0.01,0.01,0.01,4.77,2.8,0.89,0.01,0.01,0.01,0.01,0.01,0.01,3343,132365,422020,188949,38042,7872.0,991.0,670.0,159.0,3.0731,1.1296,0.4984,0.1314,0.0313,0.0105,0.0101,0.01,0.01,5.41,3.62,2.17,1.06,0.43,0.13,0.05,0.02,0.01,5.75,3.98,2.32,0.98,0.26,0.05,0.01,0.01,0.01,574,1135,14351,116338,46800.0,26682.0,16763.0,2251.0,135.0,6.4171,3.891,2.2553,1.1592,0.3902,0.1154,0.0268,0.0144,0.01,O:SPY230919P00438000,O:SPY230919P00440000,O:SPY230919P00442000,O:SPY230919P00444000,O:SPY230919P00446000,O:SPY230919P00448000,O:SPY230919P00450000,O:SPY230919P00452000,O:SPY230919P00454000,0.04,0.15,0.6,1.67,3.43,5.25,7.28,9.52,11.4,0.11,0.61,2.1,4.05,5.75,7.62,9.58,11.31,11.4,0.01,0.01,0.01,0.88,2.79,5.01,7.05,9.18,11.4,0.01,0.01,0.01,1.14,3.09,5.09,7.46,11.0,11.4,88629,369600,397528,32389,2636,863.0,1496.0,32.0,3.0,0.0517,0.3019,0.625,1.8088,3.9568,6.5797,7.2508,10.0222,11.4,0.21,0.48,1.01,1.91,3.29,5.07,6.67,8.36,10.13,0.04,0.11,0.35,1.03,2.3,4.29,6.16,8.27,10.61,14772,39295,77490,99719,9370.0,1397.0,704.0,139.0,43.0,0.1013,0.2653,0.6544,1.1726,2.322,4.2923,6.2565,7.9391,10.3226
2023-09-20,444.01,444.435,438.43,438.64,442.71,82472602.0,2023-09-20,437,439,441,443,445,447,449,451,453,O:SPY230920C00437000,O:SPY230920C00439000,O:SPY230920C00441000,O:SPY230920C00443000,O:SPY230920C00445000,O:SPY230920C00447000,O:SPY230920C00449000,O:SPY230920C00451000,O:SPY230920C00453000,6.55,5.03,3.38,1.99,0.96,0.35,0.09,0.02,0.01,7.33,5.5,3.68,2.17,1.04,0.37,0.1,0.02,0.01,1.22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1118,25900,78910,199700,200234,67179.0,46035.0,6179.0,2378.0,3.7356,0.9025,0.8324,0.9799,0.5176,0.1684,0.0581,0.015,0.01,6.23,4.37,2.84,1.65,0.83,0.33,0.09,0.02,0.01,6.12,4.21,2.65,1.45,0.63,0.22,0.05,0.02,0.01,562,4843,71844,115009,48156.0,23664.0,12523.0,4711.0,2975.0,5.0908,2.9851,1.8407,1.2554,0.5778,0.1996,0.0647,0.0253,0.01,O:SPY230920P00437000,O:SPY230920P00439000,O:SPY230920P00441000,O:SPY230920P00443000,O:SPY230920P00445000,O:SPY230920P00447000,O:SPY230920P00449000,O:SPY230920P00451000,O:SPY230920P00453000,0.06,0.16,0.43,0.99,1.97,3.36,5.3,7.05,8.64,0.08,0.83,2.78,4.99,6.73,8.69,10.0,8.9,12.18,0.01,0.03,0.19,0.68,1.62,2.87,4.85,6.69,8.64,0.01,0.81,2.77,4.76,6.73,8.69,10.0,8.5,12.18,65289,132110,218830,236046,41285,2576.0,326.0,70.0,30.0,0.0324,0.2124,0.5333,1.1339,2.7611,4.4203,6.1689,7.3836,9.2683,0.22,0.54,1.06,1.89,3.09,4.59,6.43,8.47,10.4,0.11,0.28,0.71,1.51,2.7,4.23,6.05,8.12,11.6,25362,43251,82536,44781,7601.0,2225.0,468.0,10.0,2.0,0.3441,0.7543,1.3858,2.0158,3.2597,4.7004,6.3717,9.276,11.0
2023-09-21,435.7,435.97,431.23,431.39,438.64,102273826.0,2023-09-21,433,435,437,439,441,443,445,447,449,O:SPY230921C00433000,O:SPY230921C00435000,O:SPY230921C00437000,O:SPY230921C00439000,O:SPY230921C00441000,O:SPY230921C00443000,O:SPY230921C00445000,O:SPY230921C00447000,O:SPY230921C00449000,2.96,1.6,0.66,0.2,0.04,0.01,0.04,0.01,0.01,3.23,1.75,0.74,0.24,0.16,0.04,0.04,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,187000,596224,198196,45505,23005,8343.0,3539.0,716.0,941.0,0.7748,0.4878,0.1959,0.0722,0.0234,0.0127,0.0101,0.01,0.0101,11.1,9.27,7.31,5.47,3.87,2.59,1.5,0.76,0.3,5.87,4.02,2.29,1.11,0.41,0.13,0.05,0.02,0.02,137,181,4471,17889,43484.0,87887.0,85013.0,37136.0,12781.0,6.8036,6.2094,2.8719,1.7415,1.3794,1.4103,0.8105,0.3271,0.1412,O:SPY230921P00433000,O:SPY230921P00435000,O:SPY230921P00437000,O:SPY230921P00439000,O:SPY230921P00441000,O:SPY230921P00443000,O:SPY230921P00445000,O:SPY230921P00447000,O:SPY230921P00449000,0.28,0.87,1.89,3.51,5.29,7.24,9.25,11.33,13.72,1.94,3.9,6.14,8.0,10.13,11.96,12.83,14.76,16.86,0.11,0.68,1.76,3.23,5.07,6.98,9.1,11.33,13.72,1.75,3.85,5.96,7.88,9.85,11.72,12.83,14.76,16.86,492332,239391,50896,7984,6351,1870.0,187.0,41.0,14.0,0.4407,1.2497,2.7768,4.474,6.4836,8.364,9.9798,12.2078,14.4807,0.08,0.11,0.21,0.4,0.78,1.4,2.31,3.72,5.22,0.14,0.32,0.78,1.62,2.96,4.72,6.59,8.73,10.66,14054,25065,35254,52384,76040.0,83951.0,20942.0,11751.0,357.0,0.0736,0.1669,0.3815,0.8591,1.2043,1.6766,2.7623,3.9278,6.3473
2023-09-22,432.45,434.1,429.99,430.42,431.39,100829684.0,2023-09-22,425,427,429,431,433,435,437,439,441,O:SPY230922C00425000,O:SPY230922C00427000,O:SPY230922C00429000,O:SPY230922C00431000,O:SPY230922C00433000,O:SPY230922C00435000,O:SPY230922C00437000,O:SPY230922C00439000,O:SPY230922C00441000,7.09,5.41,3.61,2.09,0.87,0.27,0.07,0.03,0.01,8.96,6.9,5.1,3.18,1.44,0.36,0.09,0.03,0.02,5.25,3.25,1.17,0.01,0.01,0.01,0.01,0.01,0.01,5.4,3.42,1.62,0.02,0.01,0.01,0.01,0.01,0.01,836,842,3537,168850,551894,205081.0,51534.0,6490.0,3271.0,6.6262,5.0598,2.8629,0.8334,0.6783,0.1794,0.0411,0.0131,0.0101,10.94,7.9,7.01,5.4,3.62,2.27,1.27,0.64,0.27,6.69,4.81,3.2,1.77,0.86,0.35,0.12,0.04,0.03,335,210,2316,14260,90853.0,184716.0,75723.0,36015.0,22390.0,9.0171,5.0236,3.6801,2.3893,1.553,1.2207,0.5859,0.2904,0.0992,O:SPY230922P00425000,O:SPY230922P00427000,O:SPY230922P00429000,O:SPY230922P00431000,O:SPY230922P00433000,O:SPY230922P00435000,O:SPY230922P00437000,O:SPY230922P00439000,O:SPY230922P00441000,0.04,0.09,0.23,0.59,1.42,2.83,4.59,6.53,8.6,0.05,0.13,0.33,1.04,3.0,4.98,6.93,9.0,10.72,0.01,0.01,0.01,0.03,0.3,1.27,3.0,4.97,7.07,0.01,0.01,0.01,0.22,2.26,4.54,6.39,8.52,10.26,34048,38327,146323,466682,538022,35397.0,14044.0,9321.0,1962.0,0.0267,0.0447,0.1213,0.4544,0.8122,2.475,4.5706,5.9482,8.035,0.03,0.11,0.21,0.42,0.81,1.47,2.45,3.87,5.51,0.32,0.54,0.91,1.57,2.63,4.1,5.79,7.85,9.74,40937,21671,72423,64482,157245.0,105944.0,24614.0,6692.0,4445.0,0.1098,0.2446,0.4903,0.8284,1.3116,2.0371,3.4597,4.6801,6.4786
2023-09-25,429.17,432.27,428.72,432.23,430.42,70822134.0,2023-09-25,424,426,428,430,432,434,436,438,440,O:SPY230925C00424000,O:SPY230925C00426000,O:SPY230925C00428000,O:SPY230925C00430000,O:SPY230925C00432000,O:SPY230925C00434000,O:SPY230925C00436000,O:SPY230925C00438000,O:SPY230925C00440000,5.45,3.68,1.98,0.89,0.27,0.09,0.03,0.01,0.01,7.92,6.0,4.4,2.39,0.77,0.13,0.06,0.03,0.02,4.95,3.19,1.74,0.64,0.02,0.01,0.01,0.01,0.01,6.8,5.3,4.27,2.35,0.36,0.01,0.01,0.01,0.01,546,901,14307,249124,367266,76713.0,10590.0,7618.0,2314.0,6.0614,4.3755,2.4339,1.1838,0.342,0.0647,0.0181,0.0103,0.0101,8.98,7.0,5.03,3.44,2.2,1.18,0.58,0.25,0.1,6.78,4.93,3.59,2.09,1.02,0.4,0.13,0.03,0.02,106,335,1650,14368,85332.0,106717.0,45902.0,26475.0,18092.0,8.5337,6.7201,4.327,2.5356,1.731,1.0904,0.4563,0.169,0.0609,O:SPY230925P00424000,O:SPY230925P00426000,O:SPY230925P00428000,O:SPY230925P00430000,O:SPY230925P00432000,O:SPY230925P00434000,O:SPY230925P00436000,O:SPY230925P00438000,O:SPY230925P00440000,0.11,0.36,0.85,1.74,3.08,4.84,6.83,8.78,10.22,0.15,0.42,1.0,2.0,3.5,5.32,7.23,9.35,11.2,0.01,0.01,0.01,0.01,0.01,1.6,3.61,5.89,7.99,0.01,0.01,0.01,0.01,0.02,1.6,3.63,5.89,7.99,32852,71835,257446,425448,138465,6045.0,2143.0,2770.0,199.0,0.0619,0.1272,0.3173,0.606,1.091,3.035,5.613,7.6395,9.3066,0.28,0.42,0.65,1.02,1.7,2.69,3.89,5.71,7.86,0.2,0.37,0.72,1.26,2.14,3.6,5.46,7.39,9.37,9573,17681,35967,116800,152575.0,32894.0,3597.0,1185.0,570.0,0.225,0.3697,0.6264,1.0749,1.5339,2.1893,4.1918,5.7499,7.5409
2023-09-26,429.09,429.82,425.02,425.88,432.23,96130936.0,2023-09-26,426,428,430,432,434,436,438,440,442,O:SPY230926C00426000,O:SPY230926C00428000,O:SPY230926C00430000,O:SPY230926C00432000,O:SPY230926C00434000,O:SPY230926C00436000,O:SPY230926C00438000,O:SPY230926C00440000,O:SPY230926C00442000,3.56,1.98,0.88,0.32,0.08,0.02,0.01,0.01,0.01,3.94,2.31,1.05,0.34,0.1,0.03,0.03,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.48,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,211995,361249,282738,90655,20478,9916.0,1298.0,1205.0,187.0,0.6897,0.6736,0.38,0.1158,0.0431,0.0173,0.01,0.01,0.01,4.36,2.73,1.6,0.8,0.34,0.13,0.06,0.02,0.01,6.51,4.69,3.04,1.67,0.72,0.24,0.07,0.02,0.01,568,4706,54761,93400,35497.0,19834.0,14068.0,8489.0,2135.0,5.0163,3.3565,2.0198,1.2186,0.5227,0.167,0.0494,0.0221,0.0109,O:SPY230926P00426000,O:SPY230926P00428000,O:SPY230926P00430000,O:SPY230926P00432000,O:SPY230926P00434000,O:SPY230926P00436000,O:SPY230926P00438000,O:SPY230926P00440000,O:SPY230926P00442000,0.39,0.87,1.79,3.11,4.75,6.7,8.62,12.08,12.27,1.09,2.95,4.88,7.05,8.75,10.76,12.7,14.05,16.27,0.01,0.49,1.23,2.52,4.31,6.36,8.31,10.45,12.27,0.02,1.52,3.4,5.8,7.47,9.56,11.63,14.05,16.27,398516,286034,63173,5786,7157,988.0,86.0,104.0,5.0,0.5493,1.2002,2.2922,4.2199,6.7526,8.9815,10.102,12.0137,13.07,0.92,1.53,2.38,3.58,5.11,6.93,8.75,10.67,12.71,0.18,0.34,0.64,1.23,2.29,3.81,5.77,7.78,10.9,24852,64939,147597,47743,6642.0,1092.0,420.0,211.0,1214.0,0.4668,0.8382,1.2929,1.9267,3.116,5.3295,6.9293,9.4673,11.0771
2023-09-27,427.09,427.67,422.29,426.05,425.88,104439847.0,2023-09-27,420,422,424,426,428,430,432,434,436,O:SPY230927C00420000,O:SPY230927C00422000,O:SPY230927C00424000,O:SPY230927C00426000,O:SPY230927C00428000,O:SPY230927C00430000,O:SPY230927C00432000,O:SPY230927C00434000,O:SPY230927C00436000,7.12,5.28,3.54,1.88,0.78,0.22,0.03,0.01,0.01,7.68,5.69,3.84,2.22,1.0,0.32,0.07,0.02,0.01,2.5,1.04,0.23,0.03,0.01,0.01,0.01,0.01,0.01,6.0,4.27,2.35,0.6,0.01,0.01,0.01,0.01,0.01,6349,24717,171068,362505,278132,131971.0,22604.0,5858.0,4634.0,4.3457,1.7466,0.9731,0.6462,0.3633,0.1068,0.0318,0.0131,0.01,9.29,7.69,5.75,4.21,2.69,1.67,0.81,0.36,0.14,6.69,4.74,3.27,1.94,0.97,0.41,0.12,0.03,0.02,499,682,5703,61142,99756.0,104690.0,45621.0,13323.0,8738.0,6.8023,4.6476,3.2356,1.8534,1.4141,0.9288,0.4543,0.1755,0.0964,O:SPY230927P00420000,O:SPY230927P00422000,O:SPY230927P00424000,O:SPY230927P00426000,O:SPY230927P00428000,O:SPY230927P00430000,O:SPY230927P00432000,O:SPY230927P00434000,O:SPY230927P00436000,0.03,0.11,0.31,0.78,1.68,3.15,4.9,6.38,8.42,0.2,0.74,1.94,3.72,5.71,7.44,9.24,11.13,13.23,0.01,0.01,0.01,0.02,0.93,2.6,4.43,6.38,8.42,0.01,0.01,0.01,0.03,1.57,3.56,5.68,8.21,10.91,99670,211555,397096,357302,51168,7408.0,4201.0,3107.0,150.0,0.0658,0.2297,0.6003,0.9568,1.9644,4.2227,6.3982,7.1471,9.787,0.22,0.34,0.58,0.98,1.48,2.36,3.66,5.19,6.9,0.18,0.37,0.77,1.41,2.46,3.85,5.58,7.99,10.12,25037,18508,54725,94453,81880.0,22774.0,4447.0,1425.0,276.0,0.2342,0.4629,0.8552,1.4929,2.0848,3.0245,4.463,7.2981,8.8364
2023-09-28,425.48,430.2499,424.87,428.52,426.05,91858308.0,2023-09-28,420,422,424,426,428,430,432,434,436,O:SPY230928C00420000,O:SPY230928C00422000,O:SPY230928C00424000,O:SPY230928C00426000,O:SPY230928C00428000,O:SPY230928C00430000,O:SPY230928C00432000,O:SPY230928C00434000,O:SPY230928C00436000,5.7,3.96,2.44,1.55,0.57,0.2,0.06,0.04,0.01,10.1,8.14,6.14,4.35,2.5,1.04,0.26,0.05,0.02,5.17,3.43,2.01,1.0,0.33,0.01,0.01,0.01,0.01,8.56,6.27,4.52,2.42,0.58,0.01,0.01,0.01,0.01,3535,3096,13789,126123,329505,331480.0,93730.0,13429.0,5348.0,7.4391,6.0465,2.9368,1.7139,0.9761,0.4182,0.1006,0.0181,0.01,7.84,6.01,4.35,2.81,1.68,0.87,0.37,0.13,0.05,6.74,5.1,3.49,2.15,1.16,0.52,0.2,0.06,0.02,1802,12262,50879,91223,92633.0,63317.0,24960.0,10650.0,5740.0,4.9344,3.3472,2.1713,1.7514,1.0363,0.4992,0.175,0.0646,0.0285,O:SPY230928P00420000,O:SPY230928P00422000,O:SPY230928P00424000,O:SPY230928P00426000,O:SPY230928P00428000,O:SPY230928P00430000,O:SPY230928P00432000,O:SPY230928P00434000,O:SPY230928P00436000,0.19,0.45,0.98,1.8,3.06,4.75,6.39,8.43,9.67,0.24,0.55,1.16,2.12,3.53,5.19,7.06,8.47,9.67,0.01,0.01,0.01,0.01,0.03,0.46,2.03,4.0,5.99,0.01,0.01,0.01,0.01,0.03,1.51,3.75,5.73,7.66,51126,80649,166537,260537,331948,100958.0,3971.0,1231.0,1243.0,0.0709,0.1571,0.4531,0.6497,0.6441,1.4315,3.3468,5.2398,6.9122,0.32,0.57,0.92,1.53,2.39,3.65,4.97,7.0,9.1,0.2,0.39,0.77,1.4,2.39,3.79,5.43,7.73,9.65,56192,62316,116688,104634,17874.0,5204.0,1305.0,476.0,1396.0,0.5157,1.0282,1.5276,1.8771,2.7116,4.3983,6.3485,8.1675,9.9685
2023-09-29,431.67,431.85,425.91,427.48,428.52,115111319.0,2023-09-29,423,425,427,429,431,433,435,437,439,O:SPY230929C00423000,O:SPY230929C00425000,O:SPY230929C00427000,O:SPY230929C00429000,O:SPY230929C00431000,O:SPY230929C00433000,O:SPY230929C00435000,O:SPY230929C00437000,O:SPY230929C00439000,8.64,6.87,4.87,3.15,1.75,0.75,0.25,0.05,0.02,8.97,7.99,5.01,3.27,1.82,0.8,0.27,0.07,0.02,3.15,1.47,0.25,0.01,0.01,0.01,0.01,0.01,0.01,4.36,2.68,0.67,0.01,0.01,0.01,0.01,0.01,0.01,2933,22251,221583,234635,327053,136314.0,60590.0,13429.0,4587.0,4.6163,2.63,1.0197,0.7578,0.7465,0.3165,0.0913,0.0281,0.0108,4.0,2.86,2.09,1.1,0.6,0.29,0.13,0.07,0.04,5.99,4.27,2.8,1.63,0.82,0.34,0.11,0.04,0.02,4200,28750,64537,120886,62045.0,42497.0,37871.0,11186.0,16256.0,5.1474,3.6313,2.5456,1.769,1.0007,0.4504,0.212,0.0782,0.0401,O:SPY230929P00423000,O:SPY230929P00425000,O:SPY230929P00427000,O:SPY230929P00429000,O:SPY230929P00431000,O:SPY230929P00433000,O:SPY230929P00435000,O:SPY230929P00437000,O:SPY230929P00439000,0.05,0.13,0.23,0.49,1.06,2.06,3.61,5.37,7.97,0.26,0.64,1.56,3.13,5.0,6.99,9.0,10.97,12.85,0.01,0.01,0.02,0.32,0.88,1.92,3.48,5.37,7.35,0.01,0.01,0.02,1.32,3.42,5.39,7.39,9.64,11.39,48735,172534,295135,298965,174011,9629.0,2781.0,1975.0,716.0,0.0769,0.2444,0.6295,0.929,1.4773,3.3898,5.445,6.4121,8.2963,1.57,2.33,3.3,4.83,6.08,7.63,9.97,11.2,13.48,0.42,0.71,1.23,2.07,3.25,4.77,6.56,8.65,10.65,49303,110554,114426,89990,7671.0,5802.0,1035.0,239.0,1831.0,0.8003,1.2611,1.7281,2.1205,3.1633,5.0948,7.4559,8.6351,9.9381
2023-10-02,426.62,428.6,424.46,427.31,427.48,83798599.0,2023-10-02,421,423,425,427,429,431,433,435,437,O:SPY231002C00421000,O:SPY231002C00423000,O:SPY231002C00425000,O:SPY231002C00427000,O:SPY231002C00429000,O:SPY231002C00431000,O:SPY231002C00433000,O:SPY231002C00435000,O:SPY231002C00437000,5.6,3.91,2.27,1.12,0.42,0.13,0.04,0.01,0.01,7.45,5.5,3.69,1.96,0.73,0.19,0.08,0.04,0.01,3.69,1.68,0.37,0.03,0.01,0.01,0.01,0.01,0.01,6.54,4.53,2.71,0.5,0.01,0.01,0.01,0.01,0.01,1163,5566,213313,424119,203540,56405.0,22408.0,7691.0,2082.0,5.2391,2.7676,1.0938,0.6445,0.3531,0.0936,0.0266,0.0104,0.01,10.31,9.05,7.1,5.37,3.76,2.48,1.44,0.73,0.31,7.12,5.11,3.54,2.16,1.16,0.52,0.18,0.04,0.02,153,1534,9946,57814,71153.0,83386.0,46312.0,35942.0,13112.0,7.3597,4.9179,3.5088,2.2165,1.6504,1.3541,0.7186,0.3315,0.1043,O:SPY231002P00421000,O:SPY231002P00423000,O:SPY231002P00425000,O:SPY231002P00427000,O:SPY231002P00429000,O:SPY231002P00431000,O:SPY231002P00433000,O:SPY231002P00435000,O:SPY231002P00437000,0.1,0.4,0.68,1.51,2.77,4.46,6.4,8.19,10.57,0.12,0.4,1.23,2.68,4.5,6.44,8.47,10.44,12.22,0.01,0.01,0.01,0.01,1.11,2.64,4.56,6.51,8.54,0.01,0.01,0.01,0.01,1.5,3.5,5.95,7.78,10.73,106231,133483,428163,251041,27817,3500.0,2403.0,3785.0,37.0,0.0543,0.1638,0.5523,1.0817,2.3041,4.579,7.2972,7.539,10.5254,0.18,0.27,0.42,0.68,1.11,1.76,2.68,4.03,5.94,0.2,0.39,0.77,1.41,2.4,3.76,5.45,7.35,10.06,13625,41057,79481,98665,81002.0,56877.0,4830.0,1189.0,312.0,0.3274,0.6414,1.107,1.6642,1.9117,2.2198,3.665,5.6461,8.1406
2023-10-03,425.06,427.3729,420.18,421.59,427.31,103698607.0,2023-10-03,421,423,425,427,429,431,433,435,437,O:SPY231003C00421000,O:SPY231003C00423000,O:SPY231003C00425000,O:SPY231003C00427000,O:SPY231003C00429000,O:SPY231003C00431000,O:SPY231003C00433000,O:SPY231003C00435000,O:SPY231003C00437000,4.61,2.77,1.46,0.59,0.2,0.06,0.02,0.01,0.01,5.66,3.88,2.29,1.08,0.38,0.1,0.05,0.01,0.01,0.19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,243273,345419,223955,154027,42914,15876.0,5814.0,1266.0,277.0,0.9582,0.5908,0.5334,0.3774,0.1382,0.0414,0.0128,0.01,0.01,5.93,4.38,2.98,1.87,1.04,0.47,0.22,0.08,0.05,6.57,4.88,3.21,1.77,0.85,0.32,0.1,0.02,0.01,481,3834,57590,133264,73585.0,33750.0,15340.0,16614.0,3584.0,6.0042,3.7069,2.2091,1.536,0.9317,0.3848,0.1362,0.0528,0.0253,O:SPY231003P00421000,O:SPY231003P00423000,O:SPY231003P00425000,O:SPY231003P00427000,O:SPY231003P00429000,O:SPY231003P00431000,O:SPY231003P00433000,O:SPY231003P00435000,O:SPY231003P00437000,0.27,0.64,1.36,2.59,4.11,5.73,7.92,9.74,15.25,1.27,2.89,4.81,6.66,8.63,10.56,12.49,14.42,15.25,0.01,0.27,0.66,1.46,2.8,4.49,6.6,8.74,15.25,0.01,1.2,3.26,5.13,7.2,9.09,12.42,13.08,15.25,365980,186106,120688,18456,3172,1392.0,615.0,246.0,1.0,0.6766,1.2436,1.6358,2.9647,6.286,6.8672,8.0593,12.1499,15.25,0.47,0.84,1.35,2.23,3.36,4.82,6.86,8.18,9.99,0.12,0.26,0.6,1.25,2.29,3.73,6.78,7.47,9.5,19655,47616,126678,72398,9768.0,1342.0,437.0,369.0,620.0,0.3555,0.7883,1.4037,1.9425,2.7604,4.6739,6.96,8.5927,11.9136
